Taxon,Cluster
GCF_001666325_1,3907
GCF_001666195_1,3908
GCF_001666155_1,3909
GCF_001666105_1,3910
GCF_001666085_1,3911
GCF_001666075_1,3912
GCF_001665285_1,3913
GCF_001665175_1,3914
GCF_001665145_1,3915
GCF_001665095_1,3916
GCF_001665055_1,3917
GCF_001665005_1,3918
GCF_001664985_1,3919
GCF_001664905_1,3920
GCF_001664895_1,3921
GCF_001664765_1,3922
GCF_001664735_1,3923
GCF_001664655_1,3924
GCF_001664645_1,3925
GCF_001664595_1,3926
GCF_001664565_1,3927
GCF_001661665_1,3928
GCF_001648035_1,3929
GCF_001640075_1,3930
GCF_001618125_1,3931
GCF_001617945_1,3932
GCF_001617915_1,3933
GCF_001617885_1,3934
GCF_001617825_1,3935
GCF_001612435_1,3936
GCF_001612395_1,3937
GCF_001612355_1,3938
GCF_001612275_1,3939
GCF_001612255_1,3940
GCF_001612235_1,3941
GCF_001612115_1,3942
GCF_001612025_1,3943
GCF_001611995_1,3944
GCF_001576615_1,3945
GCF_001573125_1,3946
GCF_001573065_1,3947
GCF_001549575_1,3948
GCF_001544395_1,3949
GCF_001541795_1,3950
GCF_001541775_1,3951
GCF_001541765_1,3952
GCF_001541695_1,3953
GCF_001541525_1,3954
GCF_001541455_1,3955
GCF_001541045_2,3956
GCF_001531455_2,3957
GCF_001531265_2,3958
GCF_001531135_1,3959
GCF_001518715_1,3960
GCF_001517645_1,3961
GCF_001512255_1,3962
GCF_001512235_1,3963
GCF_001512195_1,3964
GCF_001512175_1,3965
GCF_001512135_1,3966
GCF_001512095_1,3967
GCF_001512075_1,3968
GCF_001512055_1,3969
GCF_001511975_1,3970
GCF_001511935_1,3971
GCF_001511855_1,3972
GCF_001500225_1,3973
GCF_001471855_2,3974
GCF_001457535_1,3975
GCF_001442575_1,3976
GCF_001441405_1,3977
GCF_001441355_1,3978
GCF_001433695_1,3979
GCF_001433655_1,3980
GCF_001433335_1,3981
GCF_001433275_1,3982
GCF_001433265_1,3983
GCF_001433245_1,3984
GCF_001433205_1,3985
GCF_001433145_1,3986
GCF_001433055_1,3987
GCF_001433045_1,3988
GCF_001433015_1,3989
GCF_001433005_1,3990
GCF_001432975_1,3991
GCF_001432925_1,3992
GCF_001432895_1,3993
GCF_001432785_1,3994
GCF_001432755_1,3995
GCF_001432705_1,3996
GCF_001432685_1,3997
GCF_001432665_1,3998
GCF_001432595_1,3999
GCF_001432585_1,4000
GCF_001432545_1,4001
GCF_001432535_1,4002
GCF_001432525_1,4003
GCF_001432455_1,4004
GCF_001432445_1,4005
GCF_001432385_1,4006
GCF_001432375_1,4007
GCF_001432275_1,4008
GCF_001432265_1,4009
GCF_001420515_1,4010
GCF_001420505_1,4011
GCF_001420405_1,4012
GCF_001420385_1,4013
GCF_001420335_1,4014
GCF_001416655_1,4015
GCF_001416565_1,4016
GCF_001416515_1,4017
GCF_001416475_1,4018
GCF_001416355_1,4019
GCF_001416095_1,4020
GCF_001416015_1,4021
GCF_001415985_1,4022
GCF_001415965_1,4023
GCF_001415695_1,4024
GCF_001415645_1,4025
GCF_001415615_1,4026
GCF_001415535_1,4027
GCF_001415515_1,4028
GCF_001415435_1,4029
GCF_001415355_1,4030
GCF_001415345_1,4031
GCF_001415095_1,4032
GCF_001415085_1,4033
GCF_001415025_1,4034
GCF_001415015_1,4035
GCF_001414985_1,4036
GCF_001414915_1,4037
GCF_001414865_1,4038
GCF_001414815_1,4039
GCF_001414785_1,4040
GCF_001414765_1,4041
GCF_001414735_1,4042
GCF_001414685_1,4043
GCF_001414655_1,4044
GCF_001414645_1,4045
GCF_001414575_1,4046
GCF_001414565_1,4047
GCF_001400975_1,4048
GCF_001373575_1,4049
GCF_001373535_1,4050
GCF_001276055_1,4051
GCF_001261895_2,4052
GCF_001077965_2,4053
GCF_001077655_1,4054
GCF_001077575_1,4055
GCF_001077565_2,4056
GCF_001077555_2,4057
GCF_001055965_1,4058
GCF_001053755_1,4059
GCF_001052325_1,4060
GCF_001028385_1,4061
GCF_001028335_1,4062
GCF_001028325_1,4063
GCF_001028305_1,4064
GCF_001028265_1,4065
GCF_001027885_1,4066
GCF_001007815_1,4067
GCF_001007775_1,4068
GCF_001007765_1,4069
GCF_001007745_1,4070
GCF_001007725_1,4071
GCF_001007705_1,4072
GCF_001007685_1,4073
GCF_000988155_1,4074
GCF_000981405_1,4075
GCF_000969485_1,4076
GCF_000969465_1,4077
GCF_000969385_1,4078
GCF_000969295_1,4079
GCF_000966525_1,4080
GCF_000966515_1,4081
GCF_000966505_1,4082
GCF_000966495_1,4083
GCF_000966305_1,4084
GCF_000949185_2,4085
GCF_000949175_2,4086
GCF_000949165_2,4087
GCF_000949065_2,4088
GCF_000939635_2,4089
GCF_000939565_2,4090
GCF_000876445_1,4091
GCF_000876075_1,4092
GCF_000836625_1,4093
GCF_000830055_1,4094
GCF_000828795_1,4095
GCF_000814345_1,4096
GCF_000811925_3,4097
GCF_000811885_3,4098
GCF_000811865_3,4099
GCF_000811825_3,4100
GCF_000811725_3,4101
GCF_000811665_3,4102
GCF_000811585_3,4103
GCF_000811565_3,4104
GCF_000811545_3,4105
GCF_000811345_3,4106
GCF_000811325_3,4107
GCF_000811305_3,4108
GCF_000811285_3,4109
GCF_000811265_3,4110
GCF_000811245_3,4111
GCF_000811225_3,4112
GCF_000811205_3,4113
GCF_000811185_3,4114
GCF_000811065_3,4115
GCF_000810995_3,4116
GCF_000810985_3,4117
GCF_000810945_3,4118
GCF_000810935_3,4119
GCF_000810915_3,4120
GCF_000810865_3,4121
GCF_000810665_3,4122
GCF_000810625_2,4123
GCF_000810605_3,4124
GCF_000810585_3,4125
GCF_000810425_3,4126
GCF_000810405_3,4127
GCF_000810385_3,4128
GCF_000810365_3,4129
GCF_000810345_3,4130
GCF_000810325_3,4131
GCF_000810285_3,4132
GCF_000810265_3,4133
GCF_000810205_3,4134
GCF_000810185_3,4135
GCF_000810125_3,4136
GCF_000810085_3,4137
GCF_000810045_3,4138
GCF_000809985_3,4139
GCF_000809965_3,4140
GCF_000809885_2,4141
GCF_000809865_3,4142
GCF_000809845_3,4143
GCF_000809825_3,4144
GCF_000809805_3,4145
GCF_000809725_3,4146
GCF_000809705_3,4147
GCF_000809685_3,4148
GCF_000809665_3,4149
GCF_000809645_3,4150
GCF_000809605_3,4151
GCF_000809585_3,4152
GCF_000809485_3,4153
GCF_000809425_3,4154
GCF_000809365_3,4155
GCF_000809085_3,4156
GCF_000809065_3,4157
GCF_000808845_3,4158
GCF_000808815_3,4159
GCF_000808785_3,4160
GCF_000808765_2,4161
GCF_000805595_1,4162
GCF_000805545_1,4163
GCF_000805525_1,4164
GCF_000805515_1,4165
GCF_000805305_1,4166
GCF_000805295_1,4167
GCF_000805225_1,4168
GCF_000805215_1,4169
GCF_000805205_1,4170
GCF_000805195_1,4171
GCF_000805145_1,4172
GCF_000805135_1,4173
GCF_000805125_1,4174
GCF_000805115_1,4175
GCF_000805065_1,4176
GCF_000805055_1,4177
GCF_000805045_1,4178
GCF_000805035_1,4179
GCF_000804985_1,4180
GCF_000804975_1,4181
GCF_000804905_1,4182
GCF_000804895_1,4183
GCF_000804885_1,4184
GCF_000804875_1,4185
GCF_000804825_1,4186
GCF_000804815_1,4187
GCF_000804805_1,4188
GCF_000804795_1,4189
GCF_000804745_1,4190
GCF_000804735_1,4191
GCF_000804725_1,4192
GCF_000804715_1,4193
GCF_000804665_1,4194
GCF_000804655_1,4195
GCF_000804645_1,4196
GCF_000804635_1,4197
GCF_000802915_1,4198
GCF_000802895_1,4199
GCF_000802885_1,4200
GCF_000787355_1,4201
GCF_000787295_1,4202
GCF_000787275_1,4203
GCF_000787235_1,4204
GCF_000770905_1,4205
GCF_000770885_1,4206
GCF_000770865_1,4207
GCF_000770815_1,4208
GCF_000770805_1,4209
GCF_000770785_1,4210
GCF_000763365_1,4211
GCF_000761175_1,4212
GCF_000759395_1,4213
GCF_000757665_1,4214
GCF_000746605_1,4215
GCF_000734775_1,4216
GCF_000731965_1,4217
GCF_000723145_1,4218
GCF_000723125_1,4219
GCF_000723065_1,4220
GCF_000722975_1,4221
GCF_000722965_1,4222
GCF_000708795_1,4223
GCF_000708775_1,4224
GCF_000682595_1,4225
GCF_000682535_1,4226
GCF_000682475_1,4227
GCF_000682455_1,4228
GCF_000682435_1,4229
GCF_000682415_1,4230
GCF_000682375_1,4231
GCF_000682215_1,4232
GCF_000682195_1,4233
GCF_000682055_1,4234
GCF_000681935_1,4235
GCF_000681895_1,4236
GCF_000681855_1,4237
GCF_000681835_1,4238
GCF_000681755_1,4239
GCF_000681735_1,4240
GCF_000681695_1,4241
GCF_000681635_1,4242
GCF_000681615_1,4243
GCF_000681595_1,4244
GCF_000671435_1,4245
GCF_000627675_1,4246
GCF_000627615_1,4247
GCF_000611565_1,4248
GCF_000611545_1,4249
GCF_000611505_1,4250
GCF_000611445_1,4251
GCF_000611425_1,4252
GCF_000611205_1,4253
GCF_000611185_1,4254
GCF_000611105_1,4255
GCF_000600855_1,4256
GCF_000600755_1,4257
GCF_000600715_1,4258
GCF_000600535_1,4259
GCF_000600475_1,4260
GCF_000600415_1,4261
GCF_000592715_1,4262
GCF_000592655_1,4263
GCF_000592635_1,4264
GCF_000592575_1,4265
GCF_000592515_1,4266
GCF_000592495_1,4267
GCF_000592375_1,4268
GCF_000592215_1,4269
GCF_000592195_1,4270
GCF_000592155_1,4271
GCF_000592135_1,4272
GCF_000592075_1,4273
GCF_000592055_1,4274
GCF_000592035_1,4275
GCF_000591975_1,4276
GCF_000591935_1,4277
GCF_000591915_1,4278
GCF_000591875_1,4279
GCF_000591855_1,4280
GCF_000591775_1,4281
GCF_000591735_1,4282
GCF_000589635_1,4283
GCF_000589595_1,4284
GCF_000589555_1,4285
GCF_000589515_1,4286
GCF_000589395_1,4287
GCF_000589055_1,4288
GCF_000588955_1,4289
GCF_000588935_1,4290
GCF_000588915_1,4291
GCF_000588795_1,4292
GCF_000588775_1,4293
GCF_000588755_1,4294
GCF_000588675_1,4295
GCF_000588635_1,4296
GCF_000588615_1,4297
GCF_000588575_1,4298
GCF_000588495_1,4299
GCF_000588435_1,4300
GCF_000588355_1,4301
GCF_000588315_1,4302
GCF_000588295_1,4303
GCF_000588235_1,4304
GCF_000588175_1,4305
GCF_000588115_1,4306
GCF_000588075_1,4307
GCF_000588055_1,4308
GCF_000588035_1,4309
GCF_000587955_1,4310
GCF_000584895_1,4311
GCF_000584875_1,4312
GCF_000584855_1,4313
GCF_000584835_1,4314
GCF_000584775_1,4315
GCF_000584755_1,4316
GCF_000584735_1,4317
GCF_000584715_1,4318
GCF_000584695_1,4319
GCF_000584655_1,4320
GCF_000584635_1,4321
GCF_000584555_1,4322
GCF_000584535_1,4323
GCF_000584515_1,4324
GCF_000584495_1,4325
GCF_000584475_1,4326
GCF_000584455_1,4327
GCF_000584435_1,4328
GCF_000584415_1,4329
GCF_000584395_1,4330
GCF_000584355_1,4331
GCF_000584335_1,4332
GCF_000584315_1,4333
GCF_000584295_1,4334
GCF_000584275_1,4335
GCF_000584235_1,4336
GCF_000584195_1,4337
GCF_000584175_1,4338
GCF_000584155_1,4339
GCF_000584135_1,4340
GCF_000584115_1,4341
GCF_000584095_1,4342
GCF_000584075_1,4343
GCF_000584055_1,4344
GCF_000584035_1,4345
GCF_000583595_1,4346
GCF_000583515_1,4347
GCF_000583495_1,4348
GCF_000583475_1,4349
GCF_000583375_1,4350
GCF_000583295_1,4351
GCF_000583275_1,4352
GCF_000583255_1,4353
GCF_000583235_1,4354
GCF_000582965_1,4355
GCF_000582945_1,4356
GCF_000582335_1,4357
GCF_000582275_1,4358
GCF_000582175_1,4359
GCF_000582155_1,4360
GCF_000582115_1,4361
GCF_000582035_1,4362
GCF_000582015_1,4363
GCF_000581995_1,4364
GCF_000581975_1,4365
GCF_000581895_1,4366
GCF_000581875_1,4367
GCF_000581815_1,4368
GCF_000581755_1,4369
GCF_000581735_1,4370
GCF_000581655_1,4371
GCF_000581635_1,4372
GCF_000581615_1,4373
GCF_000581595_1,4374
GCF_000581515_1,4375
GCF_000581475_1,4376
GCF_000581435_1,4377
GCF_000581415_1,4378
GCF_000581395_1,4379
GCF_000581315_1,4380
GCF_000581255_1,4381
GCF_000581235_1,4382
GCF_000581175_1,4383
GCF_000581155_1,4384
GCF_000581135_1,4385
GCF_000581015_1,4386
GCF_000580995_1,4387
GCF_000580975_1,4388
GCF_000580875_1,4389
GCF_000580835_1,4390
GCF_000580815_1,4391
GCF_000580755_1,4392
GCF_000580735_1,4393
GCF_000580715_1,4394
GCF_000580695_1,4395
GCF_000580615_1,4396
GCF_000580595_1,4397
GCF_000580575_1,4398
GCF_000580555_1,4399
GCF_000580535_1,4400
GCF_000580475_1,4401
GCF_000580455_1,4402
GCF_000580395_1,4403
GCF_000580375_1,4404
GCF_000580355_1,4405
GCF_000580335_1,4406
GCF_000580315_1,4407
GCF_000580295_1,4408
GCF_000580275_1,4409
GCF_000580215_1,4410
GCF_000580175_1,4411
GCF_000580155_1,4412
GCF_000580135_1,4413
GCF_000516635_2,4414
GCF_000516595_2,4415
GCF_000516575_2,4416
GCF_000516375_1,4417
GCF_000516275_1,4418
GCF_000516015_1,4419
GCF_000515995_2,4420
GCF_000515855_1,4421
GCF_000515835_1,4422
GCF_000515795_1,4423
GCF_000515775_1,4424
GCF_000515655_1,4425
GCF_000515615_1,4426
GCF_000515555_1,4427
GCF_000515515_1,4428
GCF_000515475_1,4429
GCF_000505685_1,4430
GCF_000498375_2,4431
GCF_000493615_1,4432
GCF_000465635_2,4433
GCF_000454005_1,4434
GCF_000453965_1,4435
GCF_000453945_1,4436
GCF_000453925_1,4437
GCF_000453905_1,4438
GCF_000453865_1,4439
GCF_000453825_1,4440
GCF_000453765_1,4441
GCF_000453705_1,4442
GCF_000453665_1,4443
GCF_000453645_1,4444
GCF_000453605_1,4445
GCF_000453585_1,4446
GCF_000453565_1,4447
GCF_000453505_1,4448
GCF_000453485_1,4449
GCF_000453465_1,4450
GCF_000453445_1,4451
GCF_000453325_1,4452
GCF_000453305_1,4453
GCF_000453285_1,4454
GCF_000453265_1,4455
GCF_000453245_1,4456
GCF_000453225_1,4457
GCF_000453205_1,4458
GCF_000453185_1,4459
GCF_000453165_1,4460
GCF_000453125_1,4461
GCF_000453105_1,4462
GCF_000453085_1,4463
GCF_000453045_1,4464
GCF_000419405_1,4465
GCF_000417785_2,4466
GCF_000369385_1,4467
GCF_000369325_1,4468
GCF_000359725_1,4469
GCF_000342065_1,4470
GCF_000335675_1,4471
GCF_000335635_1,4472
GCF_000335615_1,4473
GCF_000335595_1,4474
GCF_000335535_1,4475
GCF_000332855_1,4476
GCF_000314655_1,4477
GCF_000314635_1,4478
GCF_000309275_1,4479
GCF_000309255_1,4480
GCF_000309235_1,4481
GCF_000309215_1,4482
GCF_000309195_1,4483
GCF_000309175_1,4484
GCF_000309135_1,4485
GCF_000309115_1,4486
GCF_000309095_1,4487
GCF_000308995_1,4488
GCF_000307895_1,4489
GCF_000305315_1,4490
GCF_000305275_1,4491
GCF_000305235_1,4492
GCF_000305215_1,4493
GCF_000304675_1,4494
GCF_000302275_1,4495
GCF_000302255_1,4496
GCF_000302155_1,4497
GCF_000302135_1,4498
GCF_000302055_1,4499
GCF_000302035_1,4500
GCF_000302015_1,4501
GCF_000301995_1,4502
GCF_000301975_1,4503
GCF_000301875_1,4504
GCF_000301855_1,4505
GCF_000301835_1,4506
GCF_000301595_1,4507
GCF_000301575_1,4508
GCF_000301435_1,4509
GCF_000301415_1,4510
GCF_000301395_1,4511
GCF_000301375_1,4512
GCF_000301275_1,4513
GCF_000301255_1,4514
GCF_000301235_1,4515
GCF_000301215_1,4516
GCF_000301195_1,4517
GCF_000301175_1,4518
GCF_000299675_1,4519
GCF_000299655_1,4520
GCF_000297935_1,4521
GCF_000297595_1,4522
GCF_000297575_1,4523
GCF_000297535_1,4524
GCF_000292545_1,4525
GCF_000286615_1,4526
GCF_000286535_1,4527
GCF_000248275_1,4528
GCF_000241705_1,4529
GCF_000226275_2,4530
GCF_000222265_1,4531
GCF_000215005_1,4532
GCF_000189695_1,4533
GCF_000163395_2,4534
GCF_000163375_2,4535
GCF_000163355_2,4536
GCA_900607735_1,4537
GCA_024989125_1,4538
GCA_024989055_1,4539
GCA_024963625_1,4540
GCA_024963505_1,4541
GCA_024963485_1,4542
GCA_024963325_1,4543
GCA_024963305_1,4544
GCA_024963285_1,4545
GCA_024963225_1,4546
GCA_024963205_1,4547
GCA_024962525_1,4548
GCA_024961465_1,4549
GCA_024961345_1,4550
GCA_024932005_1,4551
GCA_024922225_1,4552
GCA_024922105_1,4553
GCA_024922085_1,4554
GCA_024922065_1,4555
GCA_024921925_1,4556
GCA_024888535_1,4557
GCA_024868025_1,4558
GCA_024867995_1,4559
GCA_024867735_1,4560
GCA_024867225_1,4561
GCA_024866665_1,4562
GCA_024866625_1,4563
GCA_024866605_1,4564
GCA_024866565_1,4565
GCA_024866545_1,4566
GCA_024866525_1,4567
GCA_024865665_1,4568
GCA_024865605_1,4569
GCA_024865565_1,4570
GCA_024865385_1,4571
GCA_024862835_1,4572
GCA_024862795_1,4573
GCA_024855605_1,4574
GCA_024855525_1,4575
GCA_024855285_1,4576
GCA_024855145_1,4577
GCA_024855105_1,4578
GCA_024855085_1,4579
GCA_024855065_1,4580
GCA_024803205_1,4581
GCA_024735665_1,4582
GCA_024735465_1,4583
GCA_024731765_1,4584
GCA_024731585_1,4585
GCA_024708505_1,4586
GCA_024658075_1,4587
GCA_024657895_1,4588
GCA_024633885_1,4589
GCA_024633495_1,4590
GCA_024626785_1,4591
GCA_024619805_1,4592
GCA_024619525_1,4593
GCA_024619365_1,4594
GCA_024619345_1,4595
GCA_024619325_1,4596
GCA_024619285_1,4597
GCA_024618725_1,4598
GCA_024618565_1,4599
GCA_024617945_1,4600
GCA_024617905_1,4601
GCA_024617865_1,4602
GCA_024617405_1,4603
GCA_024617365_1,4604
GCA_024617325_1,4605
GCA_024617105_1,4606
GCA_024616485_1,4607
GCA_024615945_1,4608
GCA_024575895_1,4609
GCA_024574895_1,4610
GCA_024573855_1,4611
GCA_024573815_1,4612
GCA_024573315_1,4613
GCA_024573215_1,4614
GCA_024573175_1,4615
GCA_024573115_1,4616
GCA_024573095_1,4617
GCA_024573075_1,4618
GCA_024573035_1,4619
GCA_024572975_1,4620
GCA_024572955_1,4621
GCA_024572855_1,4622
GCA_024572395_1,4623
GCA_024572375_1,4624
GCA_024572015_1,4625
GCA_024571975_1,4626
GCA_024571695_1,4627
GCA_024571455_1,4628
GCA_024571435_1,4629
GCA_024571415_1,4630
GCA_024571345_1,4631
GCA_024571305_1,4632
GCA_024571285_1,4633
GCA_024570365_1,4634
GCA_024569205_1,4635
GCA_024561285_1,4636
GCA_024560605_1,4637
GCA_024560585_1,4638
GCA_024560545_1,4639
GCA_024560465_1,4640
GCA_024560445_1,4641
GCA_024560425_1,4642
GCA_024560325_1,4643
GCA_024560185_1,4644
GCA_024560145_1,4645
GCA_024560085_1,4646
GCA_024560045_1,4647
GCA_024560025_1,4648
GCA_024559985_1,4649
GCA_024559965_1,4650
GCA_024559825_1,4651
GCA_024559805_1,4652
GCA_024559745_1,4653
GCA_024559725_1,4654
GCA_024559625_1,4655
GCA_024559605_1,4656
GCA_024559585_1,4657
GCA_024559465_1,4658
GCA_024559305_1,4659
GCA_024559285_1,4660
GCA_024559165_1,4661
GCA_024559145_1,4662
GCA_024559125_1,4663
GCA_024542455_1,4664
GCA_024538115_1,4665
GCA_024538095_1,4666
GCA_024538065_1,4667
GCA_024537835_1,4668
GCA_024537765_1,4669
GCA_024537755_1,4670
GCA_024537695_1,4671
GCA_024537555_1,4672
GCA_024537535_1,4673
GCA_024537515_1,4674
GCA_024537475_1,4675
GCA_024537415_1,4676
GCA_024537375_1,4677
GCA_024537355_1,4678
GCA_024537235_1,4679
GCA_024536895_1,4680
GCA_024536755_1,4681
GCA_024534635_1,4682
GCA_024534535_1,4683
GCA_024533715_1,4684
GCA_024533675_1,4685
GCA_024507275_1,4686
GCA_024506775_1,4687
GCA_024506695_1,4688
GCA_024506595_1,4689
GCA_024506575_1,4690
GCA_024506535_1,4691
GCA_024487925_1,4692
GCA_024484145_1,4693
GCA_024484065_1,4694
GCA_024484045_1,4695
GCA_024483305_1,4696
GCA_024483005_1,4697
GCA_024482625_1,4698
GCA_024481545_1,4699
GCA_024481525_1,4700
GCA_024481465_1,4701
GCA_024481445_1,4702
GCA_024481365_1,4703
GCA_024481325_1,4704
GCA_024480825_1,4705
GCA_024480805_1,4706
GCA_024480785_1,4707
GCA_024480325_1,4708
GCA_024480305_1,4709
GCA_024480225_1,4710
GCA_024468355_1,4711
GCA_024468335_1,4712
GCA_024468295_1,4713
GCA_024440175_1,4714
GCA_024428145_1,4715
GCA_024421035_1,4716
GCA_024412055_1,4717
GCA_024392395_1,4718
GCA_024392375_1,4719
GCA_024378235_1,4720
GCA_024377055_1,4721
GCA_024376435_1,4722
GCA_024376395_1,4723
GCA_024375575_1,4724
GCA_024374475_1,4725
GCA_024373525_1,4726
GCA_024369695_1,4727
GCA_024369395_1,4728
GCA_024367435_1,4729
GCA_024292885_1,4730
GCA_024291965_1,4731
GCA_024289795_1,4732
GCA_024289775_1,4733
GCA_024286655_1,4734
GCA_024274255_1,4735
GCA_024274235_1,4736
GCA_024274195_1,4737
GCA_024274175_1,4738
GCA_024274155_1,4739
GCA_024274095_1,4740
GCA_024274075_1,4741
GCA_024274015_1,4742
GCA_024273975_1,4743
GCA_024273955_1,4744
GCA_024192535_1,4745
GCA_024175605_1,4746
GCA_024168145_1,4747
GCA_024167385_1,4748
GCA_024166965_1,4749
GCA_024166945_1,4750
GCA_024166925_1,4751
GCA_024166905_1,4752
GCA_024165445_1,4753
GCA_024165405_1,4754
GCA_024165385_1,4755
GCA_024165205_1,4756
GCA_024160225_1,4757
GCA_024148575_1,4758
GCA_024146205_1,4759
GCA_024146125_1,4760
GCA_024145905_1,4761
GCA_024145185_1,4762
GCA_024145125_1,4763
GCA_024142865_1,4764
GCA_024133605_1,4765
GCA_024131105_1,4766
GCA_024126315_1,4767
GCA_024123715_1,4768
GCA_024123515_1,4769
GCA_024118835_1,4770
GCA_024107935_1,4771
GCA_024107915_1,4772
GCA_024026795_1,4773
GCA_024026775_1,4774
GCA_024026715_1,4775
GCA_024026615_1,4776
GCA_024026595_1,4777
GCA_024026555_1,4778
GCA_024026495_1,4779
GCA_024026435_1,4780
GCA_024026415_1,4781
GCA_024026395_1,4782
GCA_024026375_1,4783
GCA_024026355_1,4784
GCA_024026335_1,4785
GCA_024026275_1,4786
GCA_024026255_1,4787
GCA_024026195_1,4788
GCA_024026175_1,4789
GCA_024026055_1,4790
GCA_024026015_1,4791
GCA_024025995_1,4792
GCA_024025955_1,4793
GCA_024025935_1,4794
GCA_024025895_1,4795
GCA_024025875_1,4796
GCA_024025835_1,4797
GCA_024025775_1,4798
GCA_024025755_1,4799
GCA_024025715_1,4800
GCA_024025695_1,4801
GCA_024025675_1,4802
GCA_024025335_1,4803
GCA_024025115_1,4804
GCA_024025095_1,4805
GCA_024023135_1,4806
GCA_024007695_1,4807
GCA_024007635_1,4808
GCA_024007555_1,4809
GCA_024007535_1,4810
GCA_024007475_1,4811
GCA_024007415_1,4812
GCA_024007375_1,4813
GCA_024007355_1,4814
GCA_024007225_1,4815
GCA_024007195_1,4816
GCA_023897105_1,4817
GCA_023874205_1,4818
GCA_023834335_1,4819
GCA_023829055_1,4820
GCA_023828055_1,4821
GCA_023828015_1,4822
GCA_023827935_1,4823
GCA_023827915_1,4824
GCA_023826595_1,4825
GCA_023825895_1,4826
GCA_023825855_1,4827
GCA_023825715_1,4828
GCA_023825315_1,4829
GCA_023824955_1,4830
GCA_023801115_1,4831
GCA_023800595_1,4832
GCA_023800575_1,4833
GCA_023800375_1,4834
GCA_023787555_1,4835
GCA_023787375_1,4836
GCA_023787335_1,4837
GCA_023787235_1,4838
GCA_023785115_1,4839
GCA_023784415_1,4840
GCA_023783775_1,4841
GCA_023782985_1,4842
GCA_023782485_1,4843
GCA_023782225_1,4844
GCA_023780205_1,4845
GCA_023780085_1,4846
GCA_023779285_1,4847
GCA_023777535_1,4848
GCA_023776615_1,4849
GCA_023775875_1,4850
GCA_023775375_1,4851
GCA_023775055_1,4852
GCA_023774775_1,4853
GCA_023772545_1,4854
GCA_023772065_1,4855
GCA_023770865_1,4856
GCA_023682605_1,4857
GCA_023670125_1,4858
GCA_023667945_1,4859
GCA_023667905_1,4860
GCA_023662995_1,4861
GCA_023615745_1,4862
GCA_023615665_1,4863
GCA_023615505_1,4864
GCA_023615345_1,4865
GCA_023615245_1,4866
GCA_023615225_1,4867
GCA_023588445_1,4868
GCA_023514045_1,4869
GCA_023465835_1,4870
GCA_023464755_1,4871
GCA_023427415_1,4872
GCA_023427365_1,4873
GCA_023427295_1,4874
GCA_023426915_1,4875
GCA_023419215_1,4876
GCA_023419065_1,4877
GCA_023416255_1,4878
GCA_023395095_1,4879
GCA_023394135_1,4880
GCA_023354595_1,4881
GCA_023352875_1,4882
GCA_023352735_1,4883
GCA_023351995_1,4884
GCA_023351135_1,4885
GCA_023350755_1,4886
GCA_023350725_1,4887
GCA_023350715_1,4888
GCA_023345885_1,4889
GCA_023344795_1,4890
GCA_023344775_1,4891
GCA_023344495_1,4892
GCA_023344475_1,4893
GCA_023342115_1,4894
GCA_023335685_1,4895
GCA_023335135_1,4896
GCA_023320605_1,4897
GCA_023316985_1,4898
GCA_023309125_1,4899
GCA_023309045_1,4900
GCA_023309005_1,4901
GCA_023308945_1,4902
GCA_023273785_1,4903
GCA_023123515_1,4904
GCA_023123495_1,4905
GCA_023123475_1,4906
GCA_023123435_1,4907
GCA_023123415_1,4908
GCA_023121575_1,4909
GCA_023121555_1,4910
GCA_023121535_1,4911
GCA_023121515_1,4912
GCA_023118915_1,4913
GCA_023118855_1,4914
GCA_023118785_1,4915
GCA_023118775_1,4916
GCA_023118755_1,4917
GCA_023118735_1,4918
GCA_023118655_1,4919
GCA_023118615_1,4920
GCA_023118575_1,4921
GCA_023118555_1,4922
GCA_023117695_1,4923
GCA_023117675_1,4924
GCA_023115715_1,4925
GCA_023115635_1,4926
GCA_023093075_1,4927
GCA_023093005_1,4928
GCA_023088015_1,4929
GCA_023087195_1,4930
GCA_023086715_1,4931
GCA_023086615_1,4932
GCA_023065175_1,4933
GCA_023065115_1,4934
GCA_023065075_1,4935
GCA_023064875_1,4936
GCA_023064775_1,4937
GCA_023064755_1,4938
GCA_023064695_1,4939
GCA_023064675_1,4940
GCA_023064595_1,4941
GCA_023064555_1,4942
GCA_023064455_1,4943
GCA_023064415_1,4944
GCA_023064315_1,4945
GCA_023064215_1,4946
GCA_023064155_1,4947
GCA_023064075_1,4948
GCA_023063955_1,4949
GCA_023063575_1,4950
GCA_023054255_1,4951
GCA_023009865_1,4952
GCA_023009685_1,4953
GCA_023009125_1,4954
GCA_023009085_1,4955
GCA_022992745_1,4956
GCA_022992225_1,4957
GCA_022992085_1,4958
GCA_022991125_1,4959
GCA_022990045_1,4960
GCA_022990025_1,4961
GCA_022989925_1,4962
GCA_022978175_1,4963
GCA_022978135_1,4964
GCA_022978015_1,4965
GCA_022977975_1,4966
GCA_022977915_1,4967
GCA_022967675_1,4968
GCA_022967635_1,4969
GCA_022967375_1,4970
GCA_022967355_1,4971
GCA_022967335_1,4972
GCA_022967315_1,4973
GCA_022967295_1,4974
GCA_022967255_1,4975
GCA_022967235_1,4976
GCA_022967075_1,4977
GCA_022967055_1,4978
GCA_022966975_1,4979
GCA_022966775_1,4980
GCA_022966395_1,4981
GCA_022946855_1,4982
